event_id,origintime,magnitude,magnitude_source,max_mmi,latitude,longitude,depth_km,err_lat,err_lon,err_depth,err_origintime,state,county,status
15642,2019-08-10 10:03:39,1.5,OGS,None,35.27833333,-97.76083333,7.31,0.42,0.42,0.4,None,Oklahoma,Grady,Reviewed
15629,2019-08-10 12:58:39,1.7,OGS,None,36.42383333,-96.9205,6.04,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
15626,2019-08-10 16:12:37,1.7,OGS,None,35.8325,-98.244,7.52,0.21,0.21,0.6,None,Oklahoma,Blaine,Reviewed
15639,2019-08-10 19:31:47,1.0,OGS,None,36.40866667,-97.0805,7.5,0.35,0.35,0.4,None,Oklahoma,Noble,Reviewed
15624,2019-08-11 00:08:06,2.2,OGS,None,36.5205,-98.9875,6.46,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
15674,2019-08-11 00:14:12,1.5,OGS,None,36.5235,-98.984,7.37,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
15636,2019-08-11 01:13:21,1.1,OGS,None,36.41783333,-96.89533333,6.35,0.21,0.21,0.4,None,Oklahoma,Pawnee,Reviewed
15621,2019-08-11 04:43:51,1.4,OGS,None,36.52116667,-98.98983333,7.09,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
15612,2019-08-11 08:07:40,1.9,OGS,None,35.12583333,-95.357,7.0,0.49,0.49,2.5,None,Oklahoma,Pittsburg,Reviewed
15597,2019-08-11 15:30:38,2.5,OGS,None,36.29116667,-97.51333333,5.0,0.14,0.14,0.5,None,Oklahoma,Noble,Reviewed
15947,2019-08-11 17:10:45,1.7,OGS,None,35.13916667,-95.3935,6.0,0.85,0.85,4.2,None,Oklahoma,Pittsburg,Reviewed
15591,2019-08-11 21:24:43,2.5,OGS,None,35.13166667,-95.35416667,5.0,0.49,0.49,2.1,None,Oklahoma,Pittsburg,Reviewed
15676,2019-08-11 22:42:02,2.2,OGS,None,35.13483333,-95.36483333,7.0,0.42,0.42,1.9,None,Oklahoma,Pittsburg,Reviewed
15582,2019-08-12 01:26:45,3.2,OGS,None,35.13383333,-95.35583333,5.0,0.35,0.35,1.7,None,Oklahoma,Pittsburg,Reviewed
15588,2019-08-12 04:01:44,2.9,OGS,None,36.96083333,-99.37716667,5.0,0.42,0.42,1.4,None,Oklahoma,Harper,Reviewed
15829,2019-08-12 05:47:31,1.7,OGS,None,35.13716667,-95.36233333,7.0,0.35,0.35,1.8,None,Oklahoma,Pittsburg,Reviewed
15607,2019-08-12 06:21:42,2.1,OGS,None,35.13133333,-95.345,5.0,0.28,0.28,1.4,None,Oklahoma,Pittsburg,Reviewed
15609,2019-08-12 06:42:55,1.9,OGS,None,35.141,-95.36683333,5.0,0.49,0.49,2.1,None,Oklahoma,Pittsburg,Reviewed
15585,2019-08-12 09:43:33,2.2,OGS,None,35.83066667,-98.09466667,7.99,0.14,0.14,0.8,None,Oklahoma,Canadian,Reviewed
15826,2019-08-12 15:43:46,1.0,OGS,None,35.98816667,-96.53866667,0.0,1.13,1.13,1.4,None,Oklahoma,Creek,Reviewed
15818,2019-08-12 16:59:47,0.8,OGS,None,36.42566667,-96.9275,7.77,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
15684,2019-08-13 03:33:17,2.0,OGS,None,35.80083333,-96.65533333,7.54,0.21,0.21,0.4,None,Oklahoma,Lincoln,Reviewed
15692,2019-08-13 14:34:16,1.7,OGS,None,36.7235,-97.69716667,5.68,0.14,0.14,0.4,None,Oklahoma,Grant,Reviewed
15765,2019-08-13 14:52:36,1.1,OGS,None,36.67516667,-97.78,7.67,0.21,0.21,0.6,None,Oklahoma,Grant,Reviewed
15695,2019-08-13 16:00:45,1.3,OGS,None,36.22033333,-95.832,0.0,0.71,0.71,0.6,None,Oklahoma,Tulsa,Reviewed
15815,2019-08-13 17:51:33,0.6,OGS,None,36.63633333,-98.98433333,7.0,0.71,0.71,1.2,None,Oklahoma,Woodward,Reviewed
15709,2019-08-13 19:40:19,3.4,OGS,None,36.70166667,-97.66233333,7.2,0.14,0.14,0.5,None,Oklahoma,Grant,Reviewed
15717,2019-08-13 21:58:24,1.8,OGS,None,36.69766667,-95.37233333,0.0,0.49,0.49,0.4,None,Oklahoma,Rogers,Reviewed
15734,2019-08-13 23:25:17,2.7,OGS,None,35.13166667,-95.356,5.0,0.42,0.42,1.7,None,Oklahoma,Pittsburg,Reviewed
15737,2019-08-13 23:25:34,2.8,OGS,None,35.28266667,-96.29916667,5.0,2.83,2.83,5.1,None,Oklahoma,Hughes,Reviewed
15748,2019-08-14 01:23:43,2.2,OGS,None,35.83166667,-98.0945,7.91,0.14,0.14,0.5,None,Oklahoma,Canadian,Reviewed
15760,2019-08-14 01:23:44,2.1,OGS,None,35.82766667,-98.09366667,7.0,0.49,0.49,1.1,None,Oklahoma,Canadian,Reviewed
15757,2019-08-14 01:50:08,1.2,OGS,None,36.27333333,-96.98633333,5.76,0.28,0.28,0.6,None,Oklahoma,Payne,Reviewed
15754,2019-08-14 02:55:55,1.9,OGS,None,36.4585,-98.76266667,8.12,0.14,0.14,0.2,None,Oklahoma,Major,Reviewed
15739,2019-08-14 05:14:38,2.0,OGS,None,35.7735,-98.27666667,14.19,0.28,0.28,2.2,None,Oklahoma,Blaine,Reviewed
15814,2019-08-14 05:38:30,1.1,OGS,None,36.5225,-98.98766667,7.47,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
15763,2019-08-14 09:29:20,1.3,OGS,None,36.66316667,-99.0085,6.29,0.28,0.28,0.3,None,Oklahoma,Woodward,Reviewed
15751,2019-08-14 09:54:35,1.4,OGS,None,35.79066667,-96.7055,5.0,0.21,0.21,0.5,None,Oklahoma,Lincoln,Reviewed
15761,2019-08-14 10:10:42,1.1,OGS,None,35.06916667,-97.70166667,7.0,0.42,0.42,3.1,None,Oklahoma,McClain,Reviewed
15744,2019-08-14 13:02:54,1.6,OGS,None,35.83033333,-98.09483333,5.0,0.42,0.42,2.1,None,Oklahoma,Canadian,Reviewed
15746,2019-08-14 13:31:01,1.9,OGS,None,35.83366667,-98.0885,5.0,0.21,0.21,1.0,None,Oklahoma,Canadian,Reviewed
15776,2019-08-14 19:01:44,1.5,OGS,None,35.99533333,-96.55466667,0.0,0.28,0.28,0.3,None,Oklahoma,Creek,Reviewed
15783,2019-08-14 20:48:58,1.6,OGS,None,36.8365,-97.737,7.33,0.21,0.21,0.6,None,Oklahoma,Grant,Reviewed
15812,2019-08-15 01:03:47,0.8,OGS,None,36.66766667,-99.01183333,5.62,0.28,0.28,0.6,None,Oklahoma,Woodward,Reviewed
15810,2019-08-15 03:37:58,1.6,OGS,None,36.6935,-98.48583333,7.38,0.28,0.28,0.5,None,Oklahoma,Alfalfa,Reviewed
15806,2019-08-15 03:46:18,2.2,OGS,None,35.83566667,-98.08983333,7.46,0.14,0.14,1.1,None,Oklahoma,Canadian,Reviewed
15802,2019-08-15 08:26:11,2.2,OGS,None,35.22583333,-96.03733333,4.2,0.28,0.28,0.8,None,Oklahoma,Hughes,Reviewed
15799,2019-08-15 12:54:16,2.8,OGS,None,35.12833333,-95.34666667,5.0,0.28,0.28,1.5,None,Oklahoma,Pittsburg,Reviewed
15809,2019-08-15 14:01:42,1.6,OGS,None,36.41366667,-96.9355,6.0,0.28,0.28,0.4,None,Oklahoma,Pawnee,Reviewed
15821,2019-08-15 16:21:39,1.7,OGS,None,35.99933333,-96.75283333,5.93,0.21,0.21,0.5,None,Oklahoma,Payne,Reviewed
15824,2019-08-15 17:27:43,0.9,OGS,None,36.45933333,-98.75983333,9.48,0.21,0.21,0.3,None,Oklahoma,Major,Reviewed
15858,2019-08-16 04:18:07,1.5,OGS,None,36.50783333,-98.55966667,5.87,0.21,0.21,0.3,None,Oklahoma,Major,Reviewed
15845,2019-08-16 05:17:50,1.6,OGS,None,35.14716667,-97.62016667,7.42,0.28,0.28,0.5,None,Oklahoma,McClain,Reviewed
15843,2019-08-16 10:19:25,1.7,OGS,None,36.78816667,-97.67216667,6.39,0.21,0.21,0.6,None,Oklahoma,Grant,Reviewed
15849,2019-08-16 10:20:04,1.8,OGS,None,36.7915,-97.67416667,7.15,0.28,0.28,0.7,None,Oklahoma,Grant,Reviewed
15840,2019-08-16 12:36:11,2.2,OGS,None,35.13633333,-95.36566667,11.23,0.35,0.35,4.0,None,Oklahoma,Pittsburg,Reviewed
15855,2019-08-16 13:28:23,2.1,OGS,None,34.84066667,-97.62633333,12.23,0.42,0.42,1.4,None,Oklahoma,Garvin,Reviewed
15866,2019-08-16 17:43:46,2.6,OGS,None,35.135,-95.36766667,7.0,0.28,0.28,1.3,None,Oklahoma,Pittsburg,Reviewed
15872,2019-08-16 20:11:36,2.0,OGS,None,36.28333333,-97.67983333,7.56,0.14,0.14,0.4,None,Oklahoma,Garfield,Reviewed
15954,2019-08-17 03:24:59,2.1,OGS,None,36.83733333,-97.73933333,7.0,0.21,0.21,0.5,None,Oklahoma,Grant,Reviewed
16085,2019-08-17 08:45:21,1.1,OGS,None,36.10133333,-97.8395,5.59,0.28,0.28,0.7,None,Oklahoma,Kingfisher,Reviewed
15945,2019-08-17 08:51:06,1.1,OGS,None,35.86083333,-96.689,7.68,0.21,0.21,0.4,None,Oklahoma,Lincoln,Reviewed
16084,2019-08-17 08:53:02,1.3,OGS,None,35.864,-96.68916667,7.0,0.21,0.21,0.5,None,Oklahoma,Lincoln,Reviewed
16082,2019-08-17 09:11:03,0.1,OGS,None,36.52483333,-98.9815,6.97,0.21,0.21,0.4,None,Oklahoma,Woodward,Reviewed
15883,2019-08-17 09:13:17,1.8,OGS,None,36.89445877,-97.21452332,10.0,13.92,6.88,0.0,1.66936219,Oklahoma,Kay,Preliminary
15942,2019-08-17 10:22:36,1.4,OGS,None,35.86883333,-96.68633333,6.72,0.28,0.28,0.5,None,Oklahoma,Lincoln,Reviewed
16080,2019-08-17 10:32:00,0.8,OGS,None,36.42733333,-98.8015,9.38,0.35,0.35,0.5,None,Oklahoma,Major,Reviewed
16067,2019-08-17 14:46:23,1.2,OGS,None,35.0415,-97.672,7.0,0.49,0.49,1.1,None,Oklahoma,McClain,Reviewed
16079,2019-08-17 14:46:26,1.5,OGS,None,35.0775,-97.72816667,7.0,0.28,0.28,2.1,None,Oklahoma,McClain,Reviewed
15923,2019-08-17 15:22:29,2.6,OGS,None,36.7495,-98.06766667,5.0,0.21,0.21,0.4,None,Oklahoma,Alfalfa,Reviewed
15950,2019-08-17 21:47:11,1.4,OGS,None,36.45833333,-96.8775,4.12,0.21,0.21,0.5,None,Oklahoma,Pawnee,Reviewed
15897,2019-08-17 23:18:05,2.6,OGS,None,35.13966667,-95.35966667,7.0,0.28,0.28,1.4,None,Oklahoma,Pittsburg,Reviewed
15929,2019-08-18 02:32:28,2.1,OGS,None,35.14166667,-95.3735,5.26,0.71,0.71,3.3,None,Oklahoma,Pittsburg,Reviewed
16065,2019-08-18 03:08:03,2.1,OGS,None,35.14233333,-95.35416667,7.0,0.49,0.49,2.4,None,Oklahoma,Pittsburg,Reviewed
15914,2019-08-18 03:19:37,2.6,OGS,None,35.1355,-95.36583333,5.0,0.35,0.35,1.6,None,Oklahoma,Pittsburg,Reviewed
15939,2019-08-18 03:34:26,1.3,OGS,None,35.8665,-96.68533333,7.08,0.21,0.21,0.5,None,Oklahoma,Lincoln,Reviewed
15920,2019-08-18 08:23:50,2.0,OGS,None,35.14066667,-95.3725,5.0,1.34,1.34,5.1,None,Oklahoma,Pittsburg,Reviewed
17179,2019-08-18 09:07:13,3.7,USGS,None,35.12733333,-95.353,5.9,0.35,0.35,1.8,None,Oklahoma,Pittsburg,Reviewed
16063,2019-08-18 09:30:00,0.7,OGS,None,36.4425,-98.80066667,8.2,0.35,0.35,0.5,None,Oklahoma,Major,Reviewed
15917,2019-08-18 18:53:27,2.2,OGS,None,36.03416667,-98.08883333,6.64,0.28,0.28,0.9,None,Oklahoma,Kingfisher,Reviewed
16061,2019-08-18 19:42:40,1.2,OGS,None,36.451,-96.8845,6.17,0.42,0.42,0.8,None,Oklahoma,Pawnee,Reviewed
16040,2019-08-18 19:50:52,1.6,OGS,None,36.06383333,-98.08633333,7.0,1.13,1.13,2.0,None,Oklahoma,Kingfisher,Reviewed
15933,2019-08-18 19:56:32,2.1,OGS,None,36.0345,-98.09333333,6.4,0.21,0.21,0.7,None,Oklahoma,Kingfisher,Reviewed
15936,2019-08-19 00:00:52,1.6,OGS,None,36.976,-98.00966667,5.72,0.28,0.28,0.4,None,Kansas,Harper,Reviewed
15926,2019-08-19 00:06:16,1.3,OGS,None,36.52516667,-98.985,7.34,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
16038,2019-08-19 01:15:21,0.0,OGS,None,36.53883333,-98.97583333,7.81,0.49,0.49,0.4,None,Oklahoma,Woodward,Reviewed
16036,2019-08-19 05:20:12,1.6,OGS,None,35.8365,-98.09066667,7.0,0.35,0.35,2.0,None,Oklahoma,Canadian,Reviewed
16034,2019-08-19 07:20:58,0.2,OGS,None,36.40916667,-98.70733333,5.28,0.35,0.35,1.2,None,Oklahoma,Major,Reviewed
16033,2019-08-19 08:08:19,0.6,OGS,None,36.555,-98.94866667,5.9,0.49,0.49,1.3,None,Oklahoma,Woodward,Reviewed
16032,2019-08-19 09:38:53,0.7,OGS,None,36.553,-98.94866667,7.0,0.35,0.35,0.5,None,Oklahoma,Woodward,Reviewed
16022,2019-08-19 15:34:46,1.3,OGS,None,36.17933333,-97.23966667,7.0,0.28,0.28,0.6,None,Oklahoma,Noble,Reviewed
15958,2019-08-19 18:42:54,1.5,OGS,None,36.611,-98.54966667,7.61,0.21,0.21,0.2,None,Oklahoma,Woods,Reviewed
16017,2019-08-19 20:21:46,1.3,OGS,None,35.13666667,-97.78066667,7.42,0.85,0.85,1.3,None,Oklahoma,McClain,Reviewed
16030,2019-08-19 21:00:49,0.7,OGS,None,36.6575,-99.00783333,7.0,0.42,0.42,0.6,None,Oklahoma,Woodward,Reviewed
16028,2019-08-19 21:32:26,0.8,OGS,None,36.65566667,-98.99616667,7.86,0.57,0.57,0.4,None,Oklahoma,Woodward,Reviewed
15999,2019-08-19 21:45:17,2.5,OGS,None,35.83616667,-96.59816667,7.07,0.21,0.21,0.4,None,Oklahoma,Lincoln,Reviewed
16012,2019-08-19 22:44:41,2.2,OGS,None,36.30066667,-98.22,7.25,0.14,0.14,0.3,None,Oklahoma,Blaine,Reviewed
16009,2019-08-20 00:47:48,2.0,OGS,None,36.552,-97.17516667,7.75,0.28,0.28,0.5,None,Oklahoma,Kay,Reviewed
16023,2019-08-20 01:07:59,1.3,OGS,None,36.5535,-97.16966667,7.8,0.49,0.49,0.7,None,Oklahoma,Kay,Reviewed
16026,2019-08-20 04:59:25,1.4,OGS,None,36.65583333,-99.007,6.3,0.28,0.28,0.3,None,Oklahoma,Woodward,Reviewed
16015,2019-08-20 07:43:41,1.8,OGS,None,35.145,-97.60683333,5.85,0.28,0.28,0.6,None,Oklahoma,McClain,Reviewed
16006,2019-08-20 09:14:00,2.0,OGS,None,35.14666667,-95.37816667,5.0,0.85,0.85,3.2,None,Oklahoma,Pittsburg,Reviewed
15996,2019-08-20 09:39:42,2.7,OGS,None,35.13216667,-95.35033333,5.0,0.35,0.35,1.6,None,Oklahoma,Pittsburg,Reviewed
16002,2019-08-20 09:44:03,2.5,OGS,None,35.13733333,-95.361,5.0,0.35,0.35,1.7,None,Oklahoma,Pittsburg,Reviewed
16060,2019-08-20 21:26:58,1.4,OGS,None,36.45216667,-96.88066667,6.01,0.35,0.35,0.7,None,Oklahoma,Pawnee,Reviewed
16056,2019-08-21 02:46:37,2.1,OGS,None,35.15783333,-95.24866667,5.0,0.64,0.64,2.8,None,Oklahoma,Pittsburg,Reviewed
16059,2019-08-21 06:04:30,0.9,OGS,None,36.53333333,-98.9665,7.04,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
16052,2019-08-21 07:40:44,2.0,OGS,None,35.098,-96.32283333,5.34,0.35,0.35,0.9,None,Oklahoma,Hughes,Reviewed
16077,2019-08-21 17:40:45,2.2,OGS,None,36.45916667,-98.80383333,6.85,0.14,0.14,0.2,None,Oklahoma,Woods,Reviewed
16102,2019-08-21 22:15:32,1.8,OGS,None,36.8995,-97.67033333,6.3,0.28,0.28,0.9,None,Oklahoma,Grant,Reviewed
16105,2019-08-22 01:12:32,1.5,OGS,None,36.28416667,-97.67916667,7.14,0.21,0.21,0.5,None,Oklahoma,Garfield,Reviewed
16099,2019-08-22 03:30:37,2.0,OGS,None,35.826,-98.09816667,5.0,0.21,0.21,0.7,None,Oklahoma,Canadian,Reviewed
16149,2019-08-22 03:40:00,0.7,OGS,None,34.8065,-97.629,7.0,1.2,1.2,2.2,None,Oklahoma,Garvin,Reviewed
16143,2019-08-22 04:03:18,1.6,OGS,None,35.82933333,-98.095,6.4,0.35,0.35,1.3,None,Oklahoma,Canadian,Reviewed
16140,2019-08-22 13:57:59,1.1,OGS,None,36.63233333,-99.19983333,6.12,0.35,0.35,0.4,None,Oklahoma,Woodward,Reviewed
16139,2019-08-22 19:48:47,1.4,OGS,None,35.99133333,-96.53683333,0.0,0.49,0.49,0.6,None,Oklahoma,Creek,Reviewed
16112,2019-08-22 20:45:04,1.3,OGS,None,35.31533333,-97.99566667,26.0,6.22,6.22,9.1,None,Oklahoma,Grady,Reviewed
16126,2019-08-23 00:21:00,1.0,OGS,None,35.613,-97.21533333,5.32,0.35,0.35,1.4,None,Oklahoma,Oklahoma,Reviewed
16124,2019-08-23 02:07:23,1.0,OGS,None,36.9765,-97.9935,5.72,0.49,0.49,0.6,None,Kansas,Harper,Reviewed
16118,2019-08-23 08:43:50,1.2,OGS,None,36.5305,-98.96666667,4.86,0.14,0.14,0.4,None,Oklahoma,Woodward,Reviewed
16115,2019-08-23 08:52:47,1.5,OGS,None,36.5295,-98.9655,6.27,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
16122,2019-08-23 10:13:46,1.0,OGS,None,36.521,-98.986,6.87,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
16120,2019-08-23 11:59:50,0.8,OGS,None,36.52266667,-98.98783333,7.41,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
16132,2019-08-23 17:32:08,1.8,OGS,None,36.359,-98.14983333,6.6,0.21,0.21,0.5,None,Oklahoma,Alfalfa,Reviewed
16152,2019-08-23 18:48:51,2.6,OGS,None,35.81166667,-98.11083333,6.98,0.14,0.14,0.6,None,Oklahoma,Canadian,Reviewed
16154,2019-08-23 19:52:51,1.2,OGS,None,36.20816667,-95.8445,0.0,0.42,0.42,0.4,None,Oklahoma,Tulsa,Reviewed
16228,2019-08-24 00:31:25,2.6,OGS,None,36.83683333,-98.05183333,7.76,0.14,0.14,0.4,None,Oklahoma,Alfalfa,Reviewed
16237,2019-08-24 00:47:11,2.3,OGS,None,36.83666667,-98.05233333,7.5,0.21,0.21,0.4,None,Oklahoma,Alfalfa,Reviewed
16243,2019-08-24 04:57:37,2.0,OGS,None,36.41516667,-96.87533333,5.97,0.21,0.21,0.4,None,Oklahoma,Pawnee,Reviewed
16245,2019-08-24 05:36:06,1.1,OGS,None,36.55933333,-98.539,7.44,0.21,0.21,0.2,None,Oklahoma,Alfalfa,Reviewed
16172,2019-08-24 05:45:05,1.6,OGS,None,37.17900848,-97.82566833,4.61,5.47,3.58,3.59,1.08371228,Kansas,Harper,Preliminary
16253,2019-08-24 05:54:26,1.8,OGS,None,36.83583333,-98.0535,7.59,0.21,0.21,0.4,None,Oklahoma,Alfalfa,Reviewed
16260,2019-08-24 06:40:02,2.0,OGS,None,36.8385,-98.05716667,7.45,0.21,0.21,0.5,None,Oklahoma,Alfalfa,Reviewed
16188,2019-08-24 06:53:42,2.1,OGS,None,37.23386002,-97.22049713,5.0,3.17,2.01,0.0,0.60689986,Kansas,Sumner,Preliminary
16267,2019-08-24 08:40:47,1.7,OGS,None,35.452,-97.97816667,7.0,0.57,0.57,1.2,None,Oklahoma,Canadian,Reviewed
16271,2019-08-24 08:40:48,1.7,OGS,None,35.43933333,-97.95833333,7.0,0.78,0.78,1.5,None,Oklahoma,Canadian,Reviewed
16280,2019-08-24 09:30:07,1.4,OGS,None,35.455,-97.96883333,7.0,0.92,0.92,1.9,None,Oklahoma,Canadian,Reviewed
16282,2019-08-24 09:30:08,1.6,OGS,None,35.44816667,-97.93183333,7.0,0.57,0.57,1.3,None,Oklahoma,Canadian,Reviewed
16278,2019-08-24 18:30:44,1.4,OGS,None,36.27833333,-97.49733333,5.3,0.28,0.28,0.9,None,Oklahoma,Noble,Reviewed
16275,2019-08-25 00:29:13,1.7,OGS,None,35.45,-97.86933333,17.0,0.64,0.64,4.3,None,Oklahoma,Canadian,Reviewed
16234,2019-08-25 01:30:09,0.4,OGS,None,36.47316667,-98.74116667,7.71,0.21,0.21,0.3,None,Oklahoma,Major,Reviewed
16273,2019-08-25 02:51:15,1.7,OGS,None,35.44433333,-97.89583333,5.0,0.42,0.42,1.4,None,Oklahoma,Canadian,Reviewed
16269,2019-08-25 07:31:00,1.8,OGS,None,35.44283333,-97.90083333,15.21,0.35,0.35,1.6,None,Oklahoma,Canadian,Reviewed
16265,2019-08-25 16:25:07,1.4,OGS,None,35.8,-96.65716667,5.88,0.49,0.49,1.1,None,Oklahoma,Lincoln,Reviewed
16262,2019-08-25 21:45:44,2.0,OGS,None,35.44033333,-97.9065,5.0,0.42,0.42,1.1,None,Oklahoma,Canadian,Reviewed
16257,2019-08-26 05:09:43,1.9,OGS,None,35.443,-97.8935,5.18,0.35,0.35,1.0,None,Oklahoma,Canadian,Reviewed
16250,2019-08-26 05:15:35,1.8,OGS,None,35.82566667,-98.09666667,6.39,0.28,0.28,1.5,None,Oklahoma,Canadian,Reviewed
16292,2019-08-26 05:34:19,1.7,OGS,None,35.82783333,-98.09633333,6.98,0.28,0.28,1.1,None,Oklahoma,Canadian,Reviewed
16289,2019-08-26 05:55:30,0.7,OGS,None,36.43716667,-98.78866667,8.72,0.14,0.14,0.2,None,Oklahoma,Major,Reviewed
16247,2019-08-26 07:51:26,1.7,OGS,None,35.82633333,-98.0955,7.0,0.28,0.28,0.8,None,Oklahoma,Canadian,Reviewed
16255,2019-08-26 07:51:48,1.8,OGS,None,35.82516667,-98.0995,7.0,0.42,0.42,1.5,None,Oklahoma,Canadian,Reviewed
16290,2019-08-26 08:33:22,1.3,OGS,None,36.15216667,-97.66916667,5.69,0.28,0.28,0.6,None,Oklahoma,Logan,Reviewed
16231,2019-08-26 11:07:04,2.4,OGS,None,36.836,-98.05316667,7.78,0.14,0.14,0.4,None,Oklahoma,Alfalfa,Reviewed
16240,2019-08-26 12:31:06,2.2,OGS,None,35.8415,-98.0825,5.0,0.57,0.57,2.2,None,Oklahoma,Kingfisher,Reviewed
16285,2019-08-26 18:48:12,2.7,OGS,None,33.18576813,-97.62101746,15.46,3.95,6.98,5.82,0.53903098,Texas,Wise,Preliminary
16308,2019-08-27 07:26:10,0.8,OGS,None,36.45533333,-98.782,5.45,0.07,0.07,0.2,None,Oklahoma,Major,Reviewed
16311,2019-08-27 07:38:06,1.3,OGS,None,36.432,-96.934,7.42,0.35,0.35,0.5,None,Oklahoma,Pawnee,Reviewed
16305,2019-08-27 10:18:28,2.1,OGS,None,36.76133333,-98.068,7.54,0.21,0.21,0.5,None,Oklahoma,Alfalfa,Reviewed
16302,2019-08-27 11:22:38,0.8,OGS,None,36.52533333,-98.5855,6.71,0.28,0.28,0.4,None,Oklahoma,Major,Reviewed
16425,2019-08-27 13:56:56,0.7,OGS,None,36.52666667,-98.9845,8.05,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
16423,2019-08-27 18:16:11,1.2,OGS,None,36.84166667,-96.964,0.0,1.13,1.13,1.2,None,Oklahoma,Kay,Reviewed
16313,2019-08-27 19:25:03,1.7,OGS,None,35.4435,-97.893,6.56,0.28,0.28,0.8,None,Oklahoma,Canadian,Reviewed
16316,2019-08-27 19:25:04,1.6,OGS,None,35.45033333,-97.89566667,4.66,0.35,0.35,0.9,None,Oklahoma,Canadian,Reviewed
16331,2019-08-28 00:12:43,1.4,OGS,None,34.96033333,-97.73416667,10.5,0.78,0.78,2.6,None,Oklahoma,Garvin,Reviewed
16388,2019-08-28 01:49:58,0.5,OGS,None,35.28916667,-97.882,7.0,0.99,0.99,1.4,None,Oklahoma,Grady,Reviewed
16336,2019-08-28 02:56:29,0.7,OGS,None,35.24716667,-97.87116667,7.0,0.85,0.85,2.5,None,Oklahoma,Grady,Reviewed
16334,2019-08-28 02:56:29,0.9,OGS,None,35.2215,-97.87366667,7.0,0.42,0.42,1.0,None,Oklahoma,Grady,Reviewed
16381,2019-08-28 02:58:09,0.6,OGS,None,35.25616667,-97.87683333,7.0,0.42,0.42,0.7,None,Oklahoma,Grady,Reviewed
16383,2019-08-28 02:58:10,0.6,OGS,None,35.258,-97.87683333,7.0,0.92,0.92,1.7,None,Oklahoma,Grady,Reviewed
16329,2019-08-28 07:21:44,1.9,OGS,None,36.27516667,-97.49133333,6.45,0.14,0.14,0.4,None,Oklahoma,Noble,Reviewed
16379,2019-08-28 16:41:44,1.0,OGS,None,35.96166667,-97.39066667,6.08,0.28,0.28,0.6,None,Oklahoma,Logan,Reviewed
16356,2019-08-28 22:58:06,2.0,OGS,None,35.12333333,-97.7795,7.73,0.42,0.42,0.7,None,Oklahoma,McClain,Reviewed
16378,2019-08-29 01:17:52,0.6,OGS,None,35.2505,-97.8705,7.0,0.64,0.64,1.1,None,Oklahoma,Grady,Reviewed
16376,2019-08-29 01:57:41,0.9,OGS,None,35.30866667,-97.887,7.0,0.49,0.49,0.9,None,Oklahoma,Grady,Reviewed
16377,2019-08-29 01:57:42,0.9,OGS,None,35.30616667,-97.889,7.0,0.42,0.42,0.7,None,Oklahoma,Grady,Reviewed
16368,2019-08-29 03:42:28,0.6,OGS,None,35.41616667,-97.90433333,7.0,0.64,0.64,1.2,None,Oklahoma,Canadian,Reviewed
16372,2019-08-29 03:42:29,1.1,OGS,None,35.41366667,-97.90633333,7.0,0.78,0.78,1.4,None,Oklahoma,Canadian,Reviewed
16359,2019-08-29 03:55:16,1.5,OGS,None,36.52733333,-98.98383333,7.96,0.14,0.14,0.1,None,Oklahoma,Woodward,Reviewed
16362,2019-08-29 04:10:03,0.5,OGS,None,35.34316667,-97.90516667,7.0,0.85,0.85,2.2,None,Oklahoma,Grady,Reviewed
16351,2019-08-29 06:52:40,1.7,OGS,None,35.443,-97.9005,7.35,0.71,0.71,2.1,None,Oklahoma,Canadian,Reviewed
16353,2019-08-29 06:52:43,1.8,OGS,None,35.43483333,-97.89233333,6.02,0.07,0.07,0.2,None,Oklahoma,Canadian,Reviewed
16360,2019-08-29 07:23:06,0.4,OGS,None,36.52633333,-98.9835,7.83,0.07,0.07,0.1,None,Oklahoma,Woodward,Reviewed
16349,2019-08-29 08:39:35,3.0,OGS,None,35.10316667,-96.3185,3.02,0.28,0.28,0.9,None,Oklahoma,Hughes,Reviewed
16370,2019-08-29 14:33:53,2.1,OGS,None,35.44416667,-97.9005,6.52,0.28,0.28,0.8,None,Oklahoma,Canadian,Reviewed
16375,2019-08-29 14:33:55,2.4,OGS,None,35.444,-97.89583333,5.0,2.26,2.26,7.4,None,Oklahoma,Canadian,Reviewed
16396,2019-08-29 18:50:00,1.9,OGS,None,36.359,-98.15533333,5.5,0.21,0.21,0.5,None,Oklahoma,Alfalfa,Reviewed
16395,2019-08-29 18:50:00,1.7,OGS,None,36.36183333,-98.1545,6.0,0.71,0.71,1.3,None,Oklahoma,Alfalfa,Reviewed
